 ,Area,Mean,Min,Max,Major,Minor,Angle,Circ.,AR,Round,Solidity
1137,341,255,255,255,22.329,19.445,60.589,0.915,1.148,0.871,0.933
1138,303,255,255,255,20.769,18.575,87.241,0.842,1.118,0.894,0.907
1139,357,255,255,255,22.666,20.054,91.342,0.890,1.130,0.885,0.936
1140,320,255,255,255,22.224,18.334,107.932,0.787,1.212,0.825,0.918
1141,330,255,255,255,22.770,18.453,163.374,0.908,1.234,0.810,0.938
1142,366,255,255,255,22.322,20.876,124.708,0.891,1.069,0.935,0.943
1143,295,255,255,255,21.917,17.138,31.362,0.613,1.279,0.782,0.866
1144,273,255,255,255,20.092,17.300,34.201,0.904,1.161,0.861,0.925
1145,423,255,255,255,24.572,21.919,109.749,0.885,1.121,0.892,0.932
1146,318,255,255,255,23.345,17.344,144.525,0.899,1.346,0.743,0.933
1147,306,255,255,255,24.955,15.612,23.123,0.842,1.598,0.626,0.927
1148,405,255,255,255,24.193,21.315,170.904,0.925,1.135,0.881,0.951
1149,330,255,255,255,21.339,19.691,53.355,0.883,1.084,0.923,0.930
1150,371,255,255,255,26.945,17.531,130.523,0.712,1.537,0.651,0.893
1151,354,255,255,255,24.047,18.744,57.456,0.897,1.283,0.779,0.938
1152,428,255,255,255,26.170,20.824,107.481,0.826,1.257,0.796,0.942
1153,325,255,255,255,20.555,20.131,34.703,0.858,1.021,0.979,0.930
1154,333,255,255,255,21.557,19.668,52.392,0.916,1.096,0.912,0.941
1155,245,255,255,255,23.690,13.168,161.398,0.502,1.799,0.556,0.787
1156,316,255,255,255,21.841,18.422,59.838,0.930,1.186,0.843,0.949
1157,488,255,255,255,27.673,22.453,25.273,0.910,1.232,0.811,0.944
1158,288,255,255,255,22.229,16.496,165.218,0.895,1.347,0.742,0.935
1159,391,255,255,255,25.009,19.907,167.835,0.922,1.256,0.796,0.946
1160,323,255,255,255,22.179,18.543,72.506,0.855,1.196,0.836,0.911
1161,456,255,255,255,27.394,21.195,6.181,0.841,1.292,0.774,0.929
1162,357,255,255,255,21.485,21.157,146.079,0.863,1.016,0.985,0.935
1163,353,255,255,255,22.670,19.826,35.158,0.894,1.143,0.875,0.934
1164,425,255,255,255,26.026,20.792,69.853,0.895,1.252,0.799,0.934
1165,419,255,255,255,28.035,19.030,0.441,0.838,1.473,0.679,0.941
1166,334,255,255,255,23.679,17.959,13.876,0.887,1.318,0.758,0.945
1167,301,255,255,255,21.454,17.864,72.125,0.848,1.201,0.833,0.916
1168,309,255,255,255,22.409,17.556,166.388,0.909,1.276,0.783,0.938
1169,304,255,255,255,24.649,15.703,147.688,0.557,1.570,0.637,0.825
1170,307,255,255,255,22.260,17.560,56.573,0.853,1.268,0.789,0.916
1171,356,255,255,255,23.138,19.590,33.673,0.908,1.181,0.847,0.941
1172,365,255,255,255,27.308,17.018,155.886,0.737,1.605,0.623,0.897
1173,494,255,255,255,32.537,19.331,63.540,0.811,1.683,0.594,0.936
1174,337,255,255,255,22.581,19.002,164.881,0.866,1.188,0.842,0.930
1175,441,255,255,255,24.494,22.924,58.724,0.895,1.069,0.936,0.938
1176,299,255,255,255,26.082,14.596,150.937,0.816,1.787,0.560,0.923
1177,282,255,255,255,21.166,16.964,60.825,0.803,1.248,0.801,0.922
1178,296,255,255,255,22.850,16.494,13.239,0.843,1.385,0.722,0.929
1179,308,255,255,255,22.601,17.351,106.498,0.868,1.303,0.768,0.932
1180,382,255,255,255,23.706,20.517,129.088,0.875,1.155,0.865,0.928
1181,303,255,255,255,24.588,15.691,114.275,0.728,1.567,0.638,0.883
1182,316,255,255,255,23.423,17.177,176.930,0.882,1.364,0.733,0.936
1183,481,255,255,255,25.869,23.675,20.742,0.927,1.093,0.915,0.960
1184,440,255,255,255,27.150,20.635,117.639,0.899,1.316,0.760,0.946
1185,368,255,255,255,24.049,19.484,178.474,0.867,1.234,0.810,0.935
1186,386,255,255,255,24.831,19.793,160.462,0.813,1.255,0.797,0.939
1187,330,255,255,255,22.519,18.658,14.135,0.836,1.207,0.829,0.924
1188,414,255,255,255,24.469,21.542,102.118,0.925,1.136,0.880,0.943
1189,313,255,255,255,22.673,17.577,93.057,0.876,1.290,0.775,0.932
1190,326,255,255,255,21.226,19.555,20.432,0.935,1.085,0.921,0.945
1191,378,255,255,255,22.782,21.125,162.342,0.912,1.078,0.927,0.940
1192,293,255,255,255,19.713,18.925,97.019,0.903,1.042,0.960,0.935
1193,368,255,255,255,22.565,20.764,35.701,0.917,1.087,0.920,0.942
1194,221,255,255,255,19.339,14.550,124.551,0.906,1.329,0.752,0.925
1195,310,255,255,255,21.795,18.110,159.068,0.887,1.204,0.831,0.945
1196,435,255,255,255,26.734,20.717,178.274,0.870,1.290,0.775,0.941
1197,394,255,255,255,25.516,19.660,108.027,0.861,1.298,0.771,0.925
1198,367,255,255,255,23.562,19.832,65.629,0.873,1.188,0.842,0.933
1199,304,255,255,255,21.130,18.318,22.128,0.901,1.153,0.867,0.941
1200,376,255,255,255,23.233,20.606,137.801,0.886,1.128,0.887,0.928
1201,449,255,255,255,26.108,21.897,51.009,0.917,1.192,0.839,0.956
1202,227,255,255,255,20.308,14.232,15.469,0.928,1.427,0.701,0.958
1203,480,255,255,255,27.124,22.532,135.329,0.927,1.204,0.831,0.952
1204,319,255,255,255,23.832,17.043,77.234,0.915,1.398,0.715,0.948
1205,313,255,255,255,20.727,19.228,46.085,0.799,1.078,0.928,0.899
1206,351,255,255,255,21.865,20.439,85.450,0.849,1.070,0.935,0.924
1207,366,255,255,255,22.530,20.684,91.205,0.943,1.089,0.918,0.946
1208,319,255,255,255,20.502,19.811,162.351,0.932,1.035,0.966,0.945
1209,425,255,255,255,25.502,21.219,70.548,0.895,1.202,0.832,0.937
1210,334,255,255,255,22.327,19.047,160.092,0.881,1.172,0.853,0.928
1211,316,255,255,255,22.736,17.696,87.933,0.891,1.285,0.778,0.939
1212,320,255,255,255,24.211,16.829,28.971,0.853,1.439,0.695,0.922
1213,338,255,255,255,21.852,19.694,146.540,0.907,1.110,0.901,0.934
1214,328,255,255,255,22.780,18.333,89.128,0.746,1.243,0.805,0.907
1215,280,255,255,255,21.445,16.624,28.330,0.900,1.290,0.775,0.933
1216,313,255,255,255,23.055,17.286,68.666,0.905,1.334,0.750,0.947
1217,317,255,255,255,22.060,18.296,139.025,0.950,1.206,0.829,0.952
1218,306,255,255,255,21.533,18.094,92.701,0.907,1.190,0.840,0.949
1219,454,255,255,255,25.919,22.303,125.035,0.908,1.162,0.860,0.942
1220,394,255,255,255,23.922,20.971,85.911,0.593,1.141,0.877,0.857
1221,366,255,255,255,22.857,20.388,72.673,0.921,1.121,0.892,0.934
1222,296,255,255,255,22.198,16.978,95.576,0.843,1.307,0.765,0.914
1223,382,255,255,255,23.582,20.625,166.133,0.915,1.143,0.875,0.943
1224,297,255,255,255,23.157,16.330,52.743,0.883,1.418,0.705,0.934
1225,347,255,255,255,22.385,19.737,96.985,0.945,1.134,0.882,0.955
1226,313,255,255,255,20.882,19.084,175.698,0.898,1.094,0.914,0.936
1227,291,255,255,255,20.340,18.216,9.973,0.894,1.117,0.896,0.934
1228,346,255,255,255,22.849,19.281,92.032,0.913,1.185,0.844,0.939
1229,342,255,255,255,24.355,17.879,146.292,0.902,1.362,0.734,0.938
1230,366,255,255,255,23.812,19.570,139.269,0.921,1.217,0.822,0.942
1231,315,255,255,255,21.831,18.371,32.623,0.944,1.188,0.842,0.952
1232,357,255,255,255,22.957,19.800,82.719,0.828,1.159,0.862,0.919
1233,446,255,255,255,25.497,22.272,11.455,0.945,1.145,0.874,0.957
1234,445,255,255,255,25.911,21.867,84.827,0.935,1.185,0.844,0.967
1235,353,255,255,255,22.229,20.220,34.568,0.901,1.099,0.910,0.943
1236,287,255,255,255,19.630,18.615,88.399,0.908,1.054,0.948,0.923
1237,306,255,255,255,22.314,17.460,104.837,0.871,1.278,0.782,0.926
1238,431,255,255,255,38.252,14.346,14.472,0.584,2.666,0.375,0.851
1239,417,255,255,255,25.630,20.715,132.397,0.911,1.237,0.808,0.946
1240,344,255,255,255,26.010,16.840,146.825,0.838,1.545,0.647,0.919
1241,395,255,255,255,23.737,21.188,101.818,0.925,1.120,0.893,0.943
1242,401,255,255,255,25.331,20.156,73.560,0.863,1.257,0.796,0.930
1243,425,255,255,255,24.946,21.692,64.468,0.914,1.150,0.870,0.944
1244,452,255,255,255,27.005,21.311,143.474,0.918,1.267,0.789,0.952
1245,175,255,255,255,18.571,11.998,45.334,0.882,1.548,0.646,0.923
1246,411,255,255,255,24.666,21.215,42.491,0.962,1.163,0.860,0.958
1247,494,255,255,255,28.695,21.920,84.131,0.908,1.309,0.764,0.952
1248,295,255,255,255,22.725,16.528,32.481,0.893,1.375,0.727,0.931
1249,368,255,255,255,22.590,20.742,171.466,0.917,1.089,0.918,0.938
1250,336,255,255,255,23.081,18.535,74.060,0.863,1.245,0.803,0.928
1251,333,255,255,255,21.570,19.656,52.653,0.932,1.097,0.911,0.938
1252,422,255,255,255,24.593,21.848,170.754,0.877,1.126,0.888,0.937
1253,389,255,255,255,22.756,21.766,115.200,0.844,1.045,0.956,0.911
1254,348,255,255,255,23.349,18.977,28.396,0.828,1.230,0.813,0.927
1255,447,255,255,255,25.993,21.896,145.594,0.908,1.187,0.842,0.950
1256,335,255,255,255,21.662,19.690,25.612,0.937,1.100,0.909,0.944
1257,313,255,255,255,20.677,19.273,15.004,0.870,1.073,0.932,0.922
1258,469,255,255,255,26.540,22.500,48.066,0.933,1.180,0.848,0.950
1259,483,255,255,255,25.476,24.139,167.524,0.938,1.055,0.948,0.957
1260,377,255,255,255,31.017,15.476,6.276,0.693,2.004,0.499,0.873
1261,347,255,255,255,22.639,19.515,37.454,0.938,1.160,0.862,0.948
1262,490,255,255,255,27.241,22.903,80.560,0.933,1.189,0.841,0.954
1263,339,255,255,255,23.416,18.433,174.452,0.939,1.270,0.787,0.955
1264,355,255,255,255,22.959,19.687,137.917,0.921,1.166,0.857,0.949
1265,438,255,255,255,30.576,18.239,70.217,0.834,1.676,0.597,0.938
1266,362,255,255,255,23.018,20.024,88.116,0.902,1.150,0.870,0.940
1267,315,255,255,255,20.883,19.206,21.199,0.927,1.087,0.920,0.955
1268,353,255,255,255,23.233,19.345,23.676,0.859,1.201,0.833,0.933
1269,326,255,255,255,20.968,19.796,25.492,0.890,1.059,0.944,0.934
1270,359,255,255,255,21.608,21.154,76.355,0.910,1.021,0.979,0.936
1271,450,255,255,255,24.392,23.490,53.999,0.914,1.038,0.963,0.949
1272,499,255,255,255,26.309,24.149,142.362,0.931,1.089,0.918,0.954
1273,394,255,255,255,24.728,20.287,133.800,0.908,1.219,0.820,0.940
1274,374,255,255,255,27.093,17.576,154.121,0.830,1.541,0.649,0.930
1275,202,255,255,255,20.040,12.834,134.842,0.892,1.561,0.640,0.927
1276,213,255,255,255,19.975,13.577,111.048,0.881,1.471,0.680,0.932
1277,365,255,255,255,25.222,18.425,174.542,0.810,1.369,0.731,0.926
1278,484,255,255,255,26.865,22.939,96.721,0.908,1.171,0.854,0.946
1279,415,255,255,255,24.485,21.581,168.406,0.813,1.135,0.881,0.904
1280,386,255,255,255,25.384,19.362,38.425,0.925,1.311,0.763,0.951
1281,319,255,255,255,22.347,18.175,65.713,0.915,1.230,0.813,0.937
1282,349,255,255,255,22.846,19.451,105.534,0.912,1.175,0.851,0.942
1283,419,255,255,255,26.134,20.413,102.716,0.915,1.280,0.781,0.947
1284,410,255,255,255,24.407,21.389,130.828,0.902,1.141,0.876,0.938
1285,372,255,255,255,24.620,19.238,142.489,0.885,1.280,0.781,0.935
1286,393,255,255,255,23.681,21.130,112.355,0.892,1.121,0.892,0.935
1287,312,255,255,255,21.641,18.357,67.788,0.904,1.179,0.848,0.931
1288,321,255,255,255,22.064,18.524,78.345,0.911,1.191,0.840,0.943
1289,424,255,255,255,24.993,21.600,92.142,0.926,1.157,0.864,0.947
1290,251,255,255,255,18.955,16.860,159.718,0.940,1.124,0.889,0.940
1291,353,255,255,255,23.555,19.081,104.133,0.894,1.234,0.810,0.944
1292,352,255,255,255,22.707,19.738,109.319,0.898,1.150,0.869,0.936
1293,325,255,255,255,21.473,19.270,64.917,0.916,1.114,0.897,0.939
1294,377,255,255,255,24.413,19.662,70.676,0.772,1.242,0.805,0.917
1295,267,255,255,255,19.878,17.102,72.397,0.926,1.162,0.860,0.934
1296,395,255,255,255,24.842,20.245,81.886,0.916,1.227,0.815,0.950
1297,414,255,255,255,24.991,21.092,107.362,0.872,1.185,0.844,0.937
1298,390,255,255,255,22.572,21.999,1.795,0.893,1.026,0.975,0.934
1299,414,255,255,255,23.850,22.101,40.111,0.899,1.079,0.927,0.937
1300,279,255,255,255,19.628,18.098,68.080,0.957,1.085,0.922,0.952
1301,298,255,255,255,20.205,18.779,1.944,0.864,1.076,0.929,0.936
1302,394,255,255,255,26.867,18.672,36.026,0.752,1.439,0.695,0.901
1303,379,255,255,255,23.666,20.390,51.767,0.849,1.161,0.862,0.931
1304,277,255,255,255,20.753,16.994,131.324,0.943,1.221,0.819,0.944
1305,347,255,255,255,21.907,20.168,1.434,0.938,1.086,0.921,0.947
1306,355,255,255,255,23.416,19.303,114.452,0.893,1.213,0.824,0.938
1307,349,255,255,255,22.642,19.626,47.516,0.893,1.154,0.867,0.922
1308,404,255,255,255,25.911,19.852,52.592,0.891,1.305,0.766,0.942
1309,405,255,255,255,24.915,20.696,13.702,0.853,1.204,0.831,0.933
1310,399,255,255,255,25.454,19.959,137.559,0.905,1.275,0.784,0.942
1311,395,255,255,255,26.232,19.172,76.172,0.863,1.368,0.731,0.940
1312,406,255,255,255,25.381,20.367,99.168,0.901,1.246,0.802,0.937
1313,334,255,255,255,21.613,19.676,14.188,0.925,1.098,0.910,0.944
1314,395,255,255,255,24.427,20.589,88.591,0.910,1.186,0.843,0.938
1315,394,255,255,255,23.597,21.259,12.863,0.920,1.110,0.901,0.947
1316,358,255,255,255,22.688,20.090,131.144,0.907,1.129,0.885,0.936
1317,376,255,255,255,25.060,19.104,45.746,0.867,1.312,0.762,0.927
1318,384,255,255,255,23.760,20.577,171.318,0.841,1.155,0.866,0.929
1319,390,255,255,255,23.759,20.900,42.573,0.879,1.137,0.880,0.936
1320,414,255,255,255,25.984,20.287,145.043,0.925,1.281,0.781,0.953
1321,371,255,255,255,24.273,19.460,44.687,0.883,1.247,0.802,0.932
1322,482,255,255,255,27.508,22.310,91.233,0.904,1.233,0.811,0.949
1323,490,255,255,255,27.826,22.421,135.981,0.922,1.241,0.806,0.950
1324,331,255,255,255,21.408,19.686,46.666,0.926,1.087,0.920,0.942
1325,345,255,255,255,22.420,19.593,93.438,0.939,1.144,0.874,0.956
1326,374,255,255,255,27.254,17.472,112.844,0.843,1.560,0.641,0.934
1327,361,255,255,255,23.788,19.323,119.311,0.827,1.231,0.812,0.926
1328,359,255,255,255,22.949,19.917,169.234,0.709,1.152,0.868,0.897
1329,398,255,255,255,29.386,17.244,22.410,0.825,1.704,0.587,0.936
1330,332,255,255,255,23.997,17.615,170.017,0.904,1.362,0.734,0.945
1331,484,255,255,255,25.307,24.351,86.079,0.903,1.039,0.962,0.943
1332,342,255,255,255,22.720,19.166,169.730,0.887,1.185,0.844,0.938
1333,351,255,255,255,22.305,20.036,155.997,0.904,1.113,0.898,0.929
1334,354,255,255,255,22.952,19.638,1.659,0.918,1.169,0.856,0.944
1335,461,255,255,255,26.230,22.377,2.349,0.928,1.172,0.853,0.952
1336,492,255,255,255,27.862,22.483,104.278,0.910,1.239,0.807,0.948
1337,311,255,255,255,22.864,17.319,171.745,0.562,1.320,0.757,0.854
1338,329,255,255,255,21.160,19.796,115.732,0.921,1.069,0.936,0.937
1339,355,255,255,255,26.475,17.073,30.172,0.771,1.551,0.645,0.903
1340,346,255,255,255,23.452,18.785,123.739,0.929,1.248,0.801,0.947
1341,428,255,255,255,25.089,21.720,28.997,0.921,1.155,0.866,0.949
1342,351,255,255,255,22.635,19.744,112.322,0.920,1.146,0.872,0.937
1343,341,255,255,255,22.122,19.626,162.578,0.922,1.127,0.887,0.942
1344,373,255,255,255,26.997,17.592,51.071,0.776,1.535,0.652,0.901
1345,468,255,255,255,26.260,22.692,146.355,0.931,1.157,0.864,0.949
1346,341,255,255,255,26.320,16.496,126.830,0.811,1.596,0.627,0.933
1347,399,255,255,255,26.315,19.305,171.509,0.872,1.363,0.734,0.937
1348,364,255,255,255,27.348,16.947,38.430,0.839,1.614,0.620,0.925
1349,447,255,255,255,24.674,23.066,179.094,0.894,1.070,0.935,0.935
1350,480,255,255,255,26.707,22.884,40.714,0.877,1.167,0.857,0.930
1351,360,255,255,255,24.395,18.789,59.925,0.882,1.298,0.770,0.946
1352,459,255,255,255,24.545,23.810,172.712,0.905,1.031,0.970,0.939
1353,368,255,255,255,24.499,19.125,77.049,0.902,1.281,0.781,0.947
1354,404,255,255,255,24.044,21.393,64.713,0.840,1.124,0.890,0.926
1355,427,255,255,255,24.469,22.219,101.598,0.927,1.101,0.908,0.941
1356,382,255,255,255,26.590,18.291,144.180,0.824,1.454,0.688,0.924
1357,341,255,255,255,22.375,19.404,64.256,0.938,1.153,0.867,0.947
1358,488,255,255,255,28.005,22.187,16.583,0.872,1.262,0.792,0.938
1359,352,255,255,255,22.366,20.039,129.220,0.929,1.116,0.896,0.941
1360,330,255,255,255,21.463,19.576,133.500,0.901,1.096,0.912,0.932
1361,379,255,255,255,23.641,20.412,177.197,0.873,1.158,0.863,0.927
1362,421,255,255,255,25.147,21.316,20.197,0.868,1.180,0.848,0.924
1363,396,255,255,255,23.503,21.453,168.380,0.927,1.096,0.913,0.943
1364,370,255,255,255,23.867,19.739,152.843,0.901,1.209,0.827,0.932
1365,500,255,255,255,26.139,24.355,112.439,0.889,1.073,0.932,0.943
1366,429,255,255,255,25.508,21.414,158.611,0.929,1.191,0.840,0.958
1367,364,255,255,255,24.150,19.191,43.642,0.886,1.258,0.795,0.931
1368,384,255,255,255,23.744,20.592,141.912,0.841,1.153,0.867,0.924
1369,394,255,255,255,24.088,20.826,10.727,0.914,1.157,0.865,0.949
1370,343,255,255,255,22.135,19.730,58.299,0.905,1.122,0.891,0.932
1371,400,255,255,255,23.202,21.951,106.473,0.863,1.057,0.946,0.926
1372,373,255,255,255,24.404,19.461,36.309,0.894,1.254,0.797,0.929
1373,311,255,255,255,22.793,17.373,17.791,0.892,1.312,0.762,0.934
1374,382,255,255,255,25.802,18.850,102.738,0.861,1.369,0.731,0.934
1375,406,255,255,255,23.702,21.810,48.290,0.936,1.087,0.920,0.950
1376,477,255,255,255,26.824,22.642,2.659,0.870,1.185,0.844,0.942
1377,387,255,255,255,24.700,19.949,97.952,0.912,1.238,0.808,0.953
1378,379,255,255,255,23.696,20.365,96.350,0.929,1.164,0.859,0.951
1379,436,255,255,255,26.923,20.619,21.216,0.854,1.306,0.766,0.926
1380,408,255,255,255,26.154,19.862,31.983,0.848,1.317,0.759,0.919
1381,398,255,255,255,25.721,19.702,164.498,0.903,1.306,0.766,0.943
1382,326,255,255,255,20.767,19.987,87.147,0.912,1.039,0.962,0.934
1383,377,255,255,255,22.355,21.472,159.765,0.889,1.041,0.961,0.947
1384,450,255,255,255,25.101,22.826,20.556,0.876,1.100,0.909,0.923
1385,267,255,255,255,19.411,17.513,112.928,0.901,1.108,0.902,0.919
1386,321,255,255,255,21.367,19.128,84.366,0.905,1.117,0.895,0.930
1387,396,255,255,255,23.777,21.205,122.472,0.873,1.121,0.892,0.926
1388,394,255,255,255,23.229,21.597,78.824,0.888,1.076,0.930,0.935
1389,439,255,255,255,24.629,22.695,96.624,0.865,1.085,0.921,0.939
1390,357,255,255,255,24.006,18.934,131.969,0.847,1.268,0.789,0.918
1391,398,255,255,255,23.521,21.544,56.535,0.897,1.092,0.916,0.941
1392,431,255,255,255,25.042,21.914,179.103,0.907,1.143,0.875,0.942
1393,419,255,255,255,23.739,22.473,51.043,0.882,1.056,0.947,0.934
1394,377,255,255,255,24.678,19.451,102.519,0.875,1.269,0.788,0.947
1395,361,255,255,255,23.405,19.639,173.134,0.906,1.192,0.839,0.934
1396,394,255,255,255,25.200,19.907,121.008,0.929,1.266,0.790,0.955
1397,280,255,255,255,23.293,15.306,91.564,0.883,1.522,0.657,0.948
1398,245,255,255,255,21.708,14.370,78.699,0.857,1.511,0.662,0.933
1399,406,255,255,255,24.594,21.019,59.103,0.915,1.170,0.855,0.940
1400,237,255,255,255,18.760,16.085,137.342,0.887,1.166,0.857,0.915
1401,367,255,255,255,23.681,19.732,25.065,0.894,1.200,0.833,0.935
1402,385,255,255,255,23.790,20.605,124.713,0.908,1.155,0.866,0.941
1403,382,255,255,255,24.028,20.242,46.929,0.895,1.187,0.842,0.942
1404,413,255,255,255,25.302,20.783,67.724,0.816,1.217,0.821,0.928
1405,362,255,255,255,21.830,21.114,43.766,0.881,1.034,0.967,0.932
1406,330,255,255,255,26.458,15.880,81.543,0.822,1.666,0.600,0.939
1407,292,255,255,255,19.683,18.888,171.535,0.931,1.042,0.960,0.943
1408,380,255,255,255,23.299,20.766,20.816,0.932,1.122,0.891,0.952
1409,376,255,255,255,24.347,19.663,139.871,0.847,1.238,0.808,0.925
1410,410,255,255,255,25.373,20.574,11.654,0.882,1.233,0.811,0.944
1411,471,255,255,255,27.348,21.928,118.630,0.904,1.247,0.802,0.946
1412,252,255,255,255,18.616,17.235,126.467,0.935,1.080,0.926,0.932
1413,483,255,255,255,28.837,21.326,158.515,0.847,1.352,0.740,0.926
1414,421,255,255,255,25.766,20.804,18.836,0.906,1.238,0.807,0.952
1415,303,255,255,255,21.906,17.611,115.716,0.833,1.244,0.804,0.909
1416,338,255,255,255,25.647,16.780,45.957,0.856,1.528,0.654,0.920
1417,291,255,255,255,20.495,18.078,56.699,0.874,1.134,0.882,0.917
